"address","location/lat","location/lng","name","numberOfGuests","roomType","stars","url"
"Government Camp, Oregon, United States","45.30387","-121.76433","Luxury mountain condo w/shared pool & hot tub, patio, & easy ski access!","8","Entire condo","4","https://www.airbnb.com/rooms/42876810"
"Tigard, Oregon, United States","45.43393","-122.74902","Relax and Unwind! 2 Convenient Units, Onsite Pool","8","Room in hotel",,"https://www.airbnb.com/rooms/53358693"
"Lake Oswego, Oregon, United States","45.402","-122.72","Mid Century Modern Beauty","6","Entire home","5","https://www.airbnb.com/rooms/6247058"
"Government Camp, Oregon, United States","45.30267","-121.75845","The Official Collins Lake Resort - Building K Chalet 36","6","Entire home",,"https://www.airbnb.com/rooms/46395377"
"Government Camp, Oregon, United States","45.30415","-121.75943","The Official Collins Lake Resort - Building K Chalet 35","8","Entire home",,"https://www.airbnb.com/rooms/43277591"
"Government Camp, Oregon, United States","45.30331","-121.75798","The Official Collins Lake Resort - Building P Chalet 47","7","Entire home",,"https://www.airbnb.com/rooms/43277684"
"Tualatin, Oregon, United States","45.37361","-122.74242","Convenient  brand new 5 bedroom home","11","Entire home",,"https://www.airbnb.com/rooms/38192462"
"Government Camp, Oregon, United States","45.30282","-121.75836","The Official Collins Lake Resort - Building P Chalet 45","8","Entire home","5","https://www.airbnb.com/rooms/43277659"
"Government Camp, Oregon, United States","45.30224","-121.75921","The Official Collins Lake Resort - Building N Chalet 65","8","Entire home","4.5","https://www.airbnb.com/rooms/43277864"
"Mount Hood Village, Oregon, United States","45.33707","-121.96677","Welcome To *Whispering Woods Resort* 2B#1","6","Entire condo",,"https://www.airbnb.com/rooms/53176135"
"Portland, Oregon, United States","45.43417","-122.80049","Beautiful Country Style  Home. Welcome!","6","Entire home","5","https://www.airbnb.com/rooms/25867320"
"Government Camp, Oregon, United States","45.30269","-121.75853","The Official Collins Lake Resort- Building C Chalet 15","7","Entire home",,"https://www.airbnb.com/rooms/46377973"
"Government Camp, Oregon, United States","45.30275","-121.75958","The Official Collins Lake Resort - Building L Chalet 40","7","Entire home",,"https://www.airbnb.com/rooms/43277641"
"Government Camp, Oregon, United States","45.30424","-121.76121","The Official Collins Lake Resort - Building W Chalet 102","8","Entire home",,"https://www.airbnb.com/rooms/43278529"
"Beaverton, Oregon, United States","45.44887","-122.83819","Spacious, 4BR Single-Level near Parks","10","Entire home","5","https://www.airbnb.com/rooms/31824014"
"Government Camp, Oregon, United States","45.30318","-121.76205","The Official Collins Lake Resort - Building V Chalet 90","6","Entire home","4.5","https://www.airbnb.com/rooms/46471026"
"Government Camp, Oregon, United States","45.30375","-121.75854","The Official Collins Lake Resort - Building F Chalet 60","8","Entire home",,"https://www.airbnb.com/rooms/43277836"
"Government Camp, Oregon, United States","45.30337","-121.75888","The Official Collins Lake Resort - Building H Chalet 138","6","Entire home","4.5","https://www.airbnb.com/rooms/43278708"
"Government Camp, Oregon, United States","45.30232","-121.75918","The Official Collins Lake Resort - Building E Chalet 73","7","Entire home","4.5","https://www.airbnb.com/rooms/43278109"
"Aurora, Oregon, United States","45.22778","-122.75706","Updated 1900 Aurora Home in a quiet neighborhood","7","Entire home","5","https://www.airbnb.com/rooms/26918928"
"Government Camp, Oregon, United States","45.30457","-121.76189","The Official Collins Lake Resort - Building T Chalet 121","7","Entire home",,"https://www.airbnb.com/rooms/43278587"
"West Linn, Oregon, United States","45.37472","-122.63734","Renovated Retreat, Gorgeous Huge Deck, Ping Pong","14","Entire home","4.5","https://www.airbnb.com/rooms/37729135"
"Government Camp, Oregon, United States","45.30393","-121.76136","The Official Collins Lake Resort - Building S Chalet 85","8","Entire home",,"https://www.airbnb.com/rooms/43278471"
"Tualatin, Oregon, United States","45.35413","-122.76935","tualatin love house","8","Entire home","4.5","https://www.airbnb.com/rooms/52244543"
"Government Camp, Oregon, United States","45.303","-121.753","Knotty Pine Condo","10","Entire condo","4.5","https://www.airbnb.com/rooms/17622985"
